"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Rwanda","RWA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","209651.151347583","190494.233704802","233699.787952295","255795.436564594","271930.249216889",
"South Asia","SAS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","17776013.3023229","23026309.4666473","13068415.5196535","13496502.3464923","12455736.6224531","15153361.0803013","38854328.1128294","24571485.0458216","22207099.1279203","25143719.3536624","24934650.1335626","40558650.905631","108393928.245473","127039845.217344","72465533.6920887","49565207.8966533","68598351.5448718","81484623.350026","105694844.031633","111498117.835224","136404078.942448","177552646.043171","216908743.546764","342827048.276719","314883526.058928","341537031.023418","366359662.287747","589601951.052366","702572360.48892","783574234.163772","957195318.821586","1275582228.51533","1670095699.38281","1961696656.49467","2609955128.93338","3007490650.05801","4176389146.68781","4065036685.16286","5043155509.00544","5214137795.01984","5733976374.54575","6768803807.21555","8139455950.20792","8134433112.56797","7530819825.05201","9011599737.04825","10656025066.2503","14686831575.4857",
"Saudi Arabia","SAU","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","400000","-200000","0","100000","","","","","0","3959.19390812031","2650","57298.9023265419","1297124","11370686.9480027","1415921.79323882","4000","55602.6669545387","","","","","0","0","1642.29069147505","0","0","",
"Senegal","SEN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","124634.060047143","139982.240696829","125549.01839404","122110.217654769","221576.341727446","235048.954107973","283983.937216407","404811.43779124","365178.687302467","341148.220282739","320397.904326563","222586.788362059","317638.246622299","99821.4651830744","134296.589580268","94041.4404520457","330560.557155396","283580.43529595","528917.025774905","105946.202541915","144091.00035712","120204.726463192","486753.625366127","2232428.25770729","3627415.14180454","5246368.5122547","5487125.07607879","2874121.55905313","3325581.68402179","506986.212959259","7228759.85908839","7377787.20180297","5283048.6646856","7813908.3303733","9058295.12262237","12162619.5819619","5840811.46579224","5411156.36381903","4896619.25962754","1200648.81883249","5903709.82591007","5152469.09084265","7635938.44705432","8163687.07220677","8752958.86127398","8401902.09990908","8830999.9898605","10312143.6873778","","",
"Singapore","SGP","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1713731369.60931","2021998180.90375","1938031179.16092","1896867135.84773","4325597311.23902","5099296388.74764","4937985653.47033","4948261884.12934","6775980331.19363","8054414738.83708","9494666989.10567","9765545019.71975","9810419779.24513","13604164838.3557","13438021506.0116","17029305529.2414","20346152652.4996","23105585202.3299","22992008311.3562","20877550215.0665","19400287309.2939","15650940546.8576","15793978673.7151","17255842976.3809","15411407522.3429","15311851856.3257","16424022131.5238","17700797872.3404","18183501725.2935",
"Solomon Islands","SLB","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","156851.263175506","60765.1855996638","117443.260224904","84119.421538778","53807.67790724","103828.161623762","62007.2789655808","196504.930554339","56839.8740545474","2371.83887023305","9564.81988203094","5794.85424585866","240814.552120486","746455.553046474","1128293.39387163","1450206.3715523","1196708.70331718","738655.460890398","1359494.33624021","1219729.6891871","1491281.96693588","5205318.59881542","4779372.29732396","4349572.32345605","3997919.45382427","7087601.158152","4073440.79734648","2890610.64683628","2422468.71053543","107444.719195139","1404790.98983978",
"Sierra Leone","SLE","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","0","197310.694118607","25066.1102260766","2896.95328485467","1039718.92003215","1517962.44957391","728898.227914332","643885.221449352","403114.89778168","334281.894173475","408617.241567175","1050135.55780975","1038580.00681257","886050.482339573","1054950.27694972","1437870.04598901","891785.426067504","798108.964803085","1266142.97844389","1192220.10495165","1771982.2436241","",
"El Salvador","SLV","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","720000","2520000","4440000","2840000","1400000","2349473.94454005","1620000","3400000","1780000","1270382.08809929","2245322.24532225","5143028.007575","3447281.96180986","114563.94099957","2855647.04202561","228440.890919475","","","20300000","20500000","22100000","20400000","22200000","17750000","30400000","27300000","24100000","33700000","26050000","31490000","39934371.44","54681828.7","71564697.0875","68550429.24","70203548.96","136773816.79","138322271.49","88993637.94","97691759.79","97726353.84","111820409.21","123783408.75","137109751.79",
"San Marino","SMR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143606535.029883","194757507.453708","143654258.477765","156105712.462902","183302673.591439","174972017.262424","221204083.987143","224594091.674551","180332274.367442","199746134.564135","239382868.008228","289729929.30108","304261638.783537","348262113.737305","503365928.159647","639817124.829056","689911700.397443",
"Sub-Saharan Africa (excluding high income)","SSA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","5599997.76224089","5599997.76224089","8399996.64336134","15399993.8461625","15399993.8461625","26599989.3706442","26599989.3706442","32199987.1328851","37799984.895126","39199984.3356862","46199981.5384874","47527375.6763246","63773980.2137103","78078851.9005019","72273007.1502666","107183090.27872","110525548.922394","146947732.12684","180379995.364636","179534554.008943","277687609.821332","319190297.701481","243266450.752093","235130279.857369","176740370.772992","128418670.631788","138362117.033703","190393963.348107","181391272.837104","162960981.058023","167818508.401785","210229403.300212","183514699.275888","265041588.330209","238678341.72449","395177982.815656","387583956.864965","394637062.814168","350580860.495253","340919893.436664","408498982.268571","466859227.463219","594763728.260316","818494008.427963","1081216503.48106","1365511506.37769","1576261864.48424","2055065031.5263","2160577206.23173","2174493103.88838","2333643935.82479","2468640214.30351","2648472444.7121","2654498572.3545","2655032056.03809","2531548837.55566","2666767897.05383","2828855874.10078","2491583355.39045","2293699434.01287","2138567570.79338","2432172925.87832","2488047337.08083","2539131965.82681",
"South Sudan","SSD","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","258600","520000","1770000","22030000","830000","1440000","0","6250000","1198300","",
"Sub-Saharan Africa","SSF","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","5599997.76224089","5599997.76224089","8399996.64336134","15399993.8461625","15399993.8461625","26599989.3706442","26599989.3706442","32199987.1328851","37799984.895126","39199984.3356862","46199981.5384874","47527375.6763246","63773980.2137103","78078851.9005019","72273007.1502666","107183090.27872","111549961.850791","147994389.039383","181530666.109957","180799564.525775","278939294.700797","319479151.167234","243519485.933944","235392077.730057","177001604.990091","128699467.888548","138702778.620505","190751295.919006","181818366.8871","163315328.458084","168193744.660449","210607750.893363","183905394.1237","265041588.330209","238678341.72449","395597976.620748","388207701.411392","395228546.680001","350960930.269729","341387831.855968","408936518.182978","467286027.670928","595311170.185851","819049490.262164","1081759594.39015","1366056960.92314","1576805393.71005","2055610268.87451","2161093067.27802","2175009064.10532","2335058131.13837","2470054174.98938","2649985052.10704","2657252610.69001","2657786481.71605","2533342768.07744","2668225229.48921","2831070376.83261","2494299796.71888","2297031579.03419","2140550002.10003","2434604691.48996","2491030282.30076","2543487183.12312",
"Small states","SST","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","271152.126115977","843860.447191038","1262764.17633993","3108850.80916208","5774916.9830773","8053025.95960634","9963419.56944877","10060785.6091429","14579964.5504202","9821185.60476607","12856557.7413345","12135964.2739297","13819399.0512785","16024700.6586581","29951047.2315251","21562554.526648","22418389.9359788","24778850.4318336","22715346.9708905","34097426.8844529","34511128.7783673","49892706.553","59802260.1596413","83336087.5331319","107250375.293799","124145972.927028","136182813.756583","139066509.35659","145025278.573321","176456671.128001","202209928.37686","243941671.897171","359375527.203919","464665802.473513","417482330.809745","1260307441.93626","1956594035.38621","1862935910.71338","863179027.356456","849261424.635288","806524557.10421","884393470.422373","966998651.198348","1186732519.91913","1532281833.71996","1365791151.92487","1903838965.60106","2144627368.00132","2551433825.94882","2354699492.13198","745264935.076672",
"Sao Tome and Principe","STP","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2295.96","31975.396557","134494.357176","137719.396666667","26.7336","3600","60789.8602577529","461472.698358471","45780.0197092767","118935.733837527","",
"Suriname","SUR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","800000","2500000","2600000","0","0","1229854.04697685","5796374.94","9885400.82354347","13859448.6241965","19711049.466923","22703601.2483729","12501500.503988","8648843.2118157","5321674.38962187","4316404.19705835","4967128.2008783","6662934.02904776","6883098.122212",
"Slovak Republic","SVK","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64181200.8297682","78965640.0692053","82547306.1623541","85453466.1860876","54617385.4604457","53938413.8861651","58130537.9151209","58406945.3103923","63194028.2460543","91220667.5149255","","","","","220252619.417297","189975719.54895","168358820.910815","176539865.504216","180980256.105282","571824993.231388","672289267.978973","522191217.206063","686313614.348316","706690665.763669","751531430.693947","754188697.621772","646719708.550259","744777215.090476","742810665.950449","864300679.594512",
"Slovenia","SVN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4900000","12800000","16200000","23000000","27100000","32700000","39000000","47200000","49500000","60400000","78400000","89600000","123300000","113000000","153685414.401226","168773215.458147","254656317.101105","289021239.9118","344190440.568542","381272095.039405","356983239.105231","253036284.492043","241837673.532188","221412274.350913","224388233.867685","247300894.657443","271288627.72707","256638367.525782","251963420.184277","300193992.8671","283531749.158226","280583994.691969",
"Sweden","SWE","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","44459822.7820753","52673622.8945205","62993228.2411926","73272654.4331725","108122110.432798","115981901.761619","137918854.066809","132087637.070553","143963675.266421","186700434.459711","203567212.361651","199489842.45307","219833918.189681","201913383.88393","225700823.519052","285483698.256473","428780879.787887","448584284.673972","594205379.162331","672526064.059916","742804561.899875","691455472.142693","717288895.505632","589818518.388431","775171526.951281","1004150617.00587","1005618157.00749","957304070.838711","1006426053.65951","1088775810.43515","991779879.170332","878086896.941815","919579589.608938","1275990110.26227","1415045057.63109","1512385255.67944","1690721320.63067","1856019768.75849","2063470051.24661","1855773288.71431","1498265136.39092","1924300997.80834","2478866958.96532","2810337837.0046","3869250937.68188","4240090689.6807","3388227720.04536","5118824999.53696","5083294212.34674","7219980922.93097","9489139862.82978","11264665350.8645","15239031604.8459","15068276844.6417",
"Eswatini","SWZ","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","229999.9998","712569.946010021","770382.652013112","1709247.93988975","1381449.73972293","1884929.53996161","203351.572874146","583306.224703135","568919.905621539","4764165.61614906","6070022.99351101","6748828.24899363","9314654.6379218","9995237.77620445","11921399.4086635","11474591.5623326","13428811.0795741","15574490.2587064","14591045.6602055","39269640.9149815","39254313.5370061","39902059.3800813","35064844.3033053","42800355.4732317","54075391.2436309","71181077.9361598","75601431.4922885","105433147.158885","106405636.62254","120988053.848168","119690735.875679","116340361.523144","16308752.9149571","2678419.11532515","2362605.01325437","2006990.4042914","1811254.77580805","1424807.33315029","1097572.64840104","3173476.84177237","5333009.9183179","7837969.98643429","32785514.01312","18885076.6290286","17039370.0635628","53547596.0088896",
"Sint Maarten (Dutch part)","SXM","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","865921.787709497","569832.402234637","1357541.89944134","1156424.58100559","1787709.4972067","2117318.43575419","960893.854748603","1224882.30726257","1428854.63687151","707127.430167598","1734869.47486034","1436759.88826816","2648419.29608939",
"Seychelles","SYC","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","1024412.92839745","1046656.91254266","1150670.7453207","1265010.51683139","1251684.87946523","288853.465753028","253035.181850883","261797.872687956","261234.217099384","280797.256759959","340661.586801629","357332.570899156","427094.049996601","354347.40006086","375236.258663819","378347.593151132","390694.847811721","0","0","419993.805091375","623744.54642705","591483.865833501","380069.774476098","467938.41930402","437535.914406308","426800.207709434","547441.925535733","555481.834201017","543090.909090909","545454.545454544","543529.225803682","545237.348215384","515861.046291161","515960.216938633","1414195.31358299","1413960.68587088","1512607.39493646","2754038.33551079","2754425.67796382","1793930.52178312","1457332.43538731","2214502.73183223","2716441.32843366","3332145.02131873","1982431.30664207","2431765.61164409","2982945.21992355","4355217.29630973",
"Syrian Arab Republic","SYR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","10000000","10000000","12000000","20000000","25000000","30000000","30000000","36553806.3403062","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","0","12512715.4425023","13011801.0340374","33014106.0678444","36910772.3265861","61313610.5598795","86003758.9776704","102142794.695917","60484075.7510753","66774882.8703253","75782192.8820545","63108592.2471696","67556873.7773523","95434863.5627527","115552678.638835","164879801.150176","208645658.74087","262119004.671978","335690092.597212","487117960.948283","546571426.578188","728938552.315755","798912902.579139","1505125568.02794","1008578844.26193","1972885278.50955","2739242408.5277","3676886337.94428","5088691133.81709","5883111398.31952","8247013943.07286","9603182713.97409","10864942031.6713","13150289084.857","15881208359.4834","16400044100.7316","19511730291.8162","21709975235.6826","25202087205.8311","29319314013.4964","30756881000.0238","30015560095.4863","31868887213.884","37574763747.9948","45557074836.0968","44635996117.7634","46866798370.0423","57513783089.5325","55359346766.039","54533733284.3866",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11718000","72012000","102250000","362202142.852","525352059.58","515282425.26447","782886937.401066","1613448592.31483","1324383832.79916","1348726952.09079","2197066037.12063","2917563943.78721","3956341825.23717","4846469229.98218","6391110408.88118","8889636924.83633","7906438996.17131","9899354069.80153","11038853011.4242","13005698320.741","15755773388.5927","15308550008.2382","11939927226.2277","11825441206.7087","13433352354.0928","15183691113.5107","16113059694.9481","15887928221.8967","17927877899.6837","14864597501.4346","15670047689.8705",
"Togo","TGO","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","645095.166147879","1473436.9160616","310194.846238426","781512.311673741","585743.913689704","760515.775958476","456961.159009496","670808.288575346","2192142.28675398","2674210.78522935","7155085.47412854","5189772.2707613","4704035.43744102","4709825.58986813","1647149.254194","","","0","384804.414038735","115018.021855853","182245.995067925","2306009.53308543","0","0","0","","","",
"Thailand","THA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","12512715.4425023","12597975.6556509","16568543.8584047","19772184.9932763","22380195.2225809","29794599.0774576","36912392.684586","37086769.4076071","43478041.5095042","49512302.6995876","45510139.949999","47556873.7773523","64434863.5627527","88239301.8382905","127879801.150176","170450253.451322","206119004.671978","280564850.07544","426961109.685108","451506716.677248","629821109.05553","716767861.360035","803954544.080159","513914898.085658","583377970.013996","709870581.501535","823264729.692209","1103909310.05489","1267697584.60765","1583825523.4514","1676210000","2046760000","2288640000","2567130000","2247540000","3080540000","3121260000","3609708797.95657","4593395978.54861","3970840948.34167","4121492145.40461","3979483476.26846","4280771966.99962","5274352965.46939","5311900977.69449","4503700128.34422","5581121899.71297","5530413569.67343","6032130804.86826",
"Tajikistan","TJK","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","787900","201300","62800","335600","68900","755400","320000","82800","0","0","0","0","0","0","0","88852.4729642257","36620","36010","22670","37780","31390","227070",
"Turkmenistan","TKM","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","7999999.99996948","6999999.99996948","9999999.99993896","1002979.99998856","6514260","8344909.99996948","9452924.73698263","236854819.320597","331557310.619458","277404286.66829","339729500.001376","497847000.002031","408591666.668976","666578333.335712","737695000.003594","772381666.671163","702240000","714817346.938776","763275399.870466","709514444.444444","691203252.03252","834935664.488017","979565262.262391","1042893470.39347","971954465.916072","1121077794.00084","1508299817.48639","1688543106.7792","2109786819.2162","2590842059.04093","3210198620.4123","3353190204.26053","3359686500.98578","3198475497.00352","4725119998.97584","4597560706.05321","4620329182.89925","5616164394.18251","6397872482.21949","7671957381.16006","8722881328.46422","8811246002.2854","10657530800.9492","12406820501.0786","14104534794.3621","15725832612.5412","17417654719.5309","16843884718.9639","16853553038.0204","17353820658.9831","18396599029.5749","17835697849.7406","14527784215.6947","17125908098.844","20013239962.8829","20763553588.7025",
"Timor-Leste","TLS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7692.13","495972.74","222496","0","0","0","725648.066666667","3118","75880.69","32822","0","0","0","579966.11","481","480","83133.32","1325641.41",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","0","22702105.810987","28737501.5975307","36049633.6548443","31260717.8831877","32085875.0973955","37093976.8608406","26485775.7963853","15419081.4442301","13137491.9966205","13995057.6784789","12820700.8245249","16468463.0198058","21597085.5876159","44407963.1465493","51716893.2480532","62048627.9217175","61495810.2049798","68243385.7993208","78748999.7879266","609512999.112863","224169818.359078","176057689.862944","491429384.014848","566951096.158519","532460827.801471","422985346.114387","402526811.747762","217972619.58129","210172336.987229","162868250.734997","286915778.388442","263225668.094235","511967202.821225","384921886.849111","390758075.623047","423633357.699351","420366570.439267","589240637.891481","610500950.098762","558997377.643164","635744749.314759","725774607.897137","599650062.687699","644558632.564627","665384132.755857","634037378.669625","765205495.345141","787414017.958974","760040972.69304",
"Tonga","TON","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","7537.05480067204","0","0","0","0","0","0","12279.0754100171","0","125242.521771636","0","0","","","","","","","","","0","0","32955.6264881875","18231.9387453532","","","","","","","","143145.044233324","178543.005188708","4882564.78380891","0","182.715447998743","0","3740.01215000552","13585.6506219882","0","",
"South Asia (IDA & IBRD)","TSA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","17776013.3023229","23026309.4666473","13068415.5196535","13496502.3464923","12455736.6224531","15153361.0803013","38854328.1128294","24571485.0458216","22207099.1279203","25143719.3536624","24934650.1335626","40558650.905631","108393928.245473","127039845.217344","72465533.6920887","49565207.8966533","68598351.5448718","81484623.350026","105694844.031633","111498117.835224","136404078.942448","177552646.043171","216908743.546764","342827048.276719","314883526.058928","341537031.023418","366359662.287747","589601951.052366","702572360.48892","783574234.163772","957195318.821586","1275582228.51533","1670095699.38281","1961696656.49467","2609955128.93338","3007490650.05801","4176389146.68781","4065036685.16286","5043155509.00544","5214137795.01984","5733976374.54575","6768803807.21555","8139455950.20792","8134433112.56797","7530819825.05201","9011599737.04825","10656025066.2503","14686831575.4857",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","5599997.76224089","5599997.76224089","8399996.64336134","15399993.8461625","15399993.8461625","26599989.3706442","26599989.3706442","32199987.1328851","37799984.895126","39199984.3356862","46199981.5384874","47527375.6763246","63773980.2137103","78078851.9005019","72273007.1502666","107183090.27872","111549961.850791","147994389.039383","181530666.109957","180799564.525775","278939294.700797","319479151.167234","243519485.933944","235392077.730057","177001604.990091","128699467.888548","138702778.620505","190751295.919006","181818366.8871","163315328.458084","168193744.660449","210607750.893363","183905394.1237","265041588.330209","238678341.72449","395597976.620748","388207701.411392","395228546.680001","350960930.269729","341387831.855968","408936518.182978","467286027.670928","595311170.185851","819049490.262164","1081759594.39015","1366056960.92314","1576805393.71005","2055610268.87451","2161093067.27802","2175009064.10532","2335058131.13837","2470054174.98938","2649985052.10703","2657252610.69001","2657786481.71605","2533342768.07744","2668225229.48921","2831070376.83261","2494299796.71888","2297031579.03419","2140550002.10003","2434604691.48996","2491030282.30076","2543487183.12312",
"Trinidad and Tobago","TTO","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","1705228.17804992","2011670.61948866","4041666.66835069","3375000.00140625","4875000.00203125","5541666.6689757","5708333.33571181","8625000.00359375","10791666.6711632","10250000","12367346.9387755","7305555.55555555","6305555.55555555","6269918.69918699","6235294.11764706","6541176.47058824","8000000","10705882.3529412","4391623.15014555","978914.656504332","369884.922355691","299746.922008488","607836.775564535","206404.657124156","","","","","","","","","","","","","60143858.8716858","54084973.4502651","60809869.3726201","70160562.6170824","75381069.4582593","53970155.7920764","54190080.5957756","69012595.729704","49016604.5424694","36904008.8488243","49199800.8238394","16851590.6556825","8268385.47382242",
"Tunisia","TUN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1206763.91172522","0","1053384.65657466","1138519.92409867","1081524.408654","1130667.47069687","996272.281214452","1977155.61450408","2114723.7642083","3081954.3014665","3616936.30424464","2634525.45610222","2529031.17030917","2918252.45315598","6255593.10842159","6330301.04098285","6208970.66908128","8029118.93801518","7707525.11368601","10668469.788321","10145483.6339042","12498562.8005437","13774971.7650108","15159983.2331983","12075721.8795506","12804985.407652","13664411.491647","19438349.5074146","20952016.8227872","17504383.8549992","16574186.0152722","17553780.0507117","20538335.1565435","17671648.822874","26583784.6321281","23482666.5895445","",
"Turkiye","TUR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","124000000","275000000","242000000","186000000","173000000","119000000","107000000","167000000","362000000","439000000","531000000","647000000","729000000","648000000","816000000","680000000","741000000","1582000000","1686000000","1624000000","1882000000","1777000000","2114000000","2181000000","2349000000","2800000000","2829000000","3594000000",
"Tuvalu","TUV","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","40016.5814","","326731.9858","4679005.1397","3800004.7196","3700006.8569","3550000","100000","700000","582830.04","218042","683196","5319945.66666667","106900","0","270000","400000","851853.333333333","2719346.66666667","1098666.33333333","2007390","1402980","3848000","6132091.74027085","5750445.96860235","3299197.04623343","2057804.60523455","7466679.48960261","",
"Uganda","UGA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","6898573","7947510.95","1417503","1463500","10633427","4792886.34","1797690.4","3254382.075638","2810259.4758196","8275720.30111908","11312971.3162039","14777163.04575","12183518.6732308","13761795.8726378","19741922.7878676","17635929.0293964","11046800","22366510","102.1","0","0","",
"Ukraine","UKR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","663000000","183000000","110000000","292000000","268000000","421000000","428000000","577000000","754000000","644000000","744000000","746000000","727000000","1072000000","552000000","358000000","358000000","430000000","592000000","606000000","495000000","735000000","349000000","401000000",
